Unnamed: 0,id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,Discomfort,discom,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,home_rank,away_rank,forme,roofcover,mobilization,home_lat,home_long,away_lat,away_long,distance_km,timezone,MONTH,WEEK,tv_num,WEATHER,match_num,week_timezone,month_timezone,train,roofcover_1,capa_bining,distance_km2,rep_count,阿部　勇樹,遠藤　保仁,柿谷　曜一朗,駒野　友一,権田　修一,原口　元気,今野　泰幸,佐藤　寿人,山口　蛍,柴崎　岳,森重　真人,森脇　良太,水本　裕貴,西川　周作,青山　敏弘,前田　遼一,大久保　嘉人,大迫　勇也,谷口　博之,中村　憲剛,南野　拓実,柏木　陽介,豊田　陽平,槙野　智章,林　卓人,齋藤　学,髙萩　洋次郎,rep_away,rep_home,referee_rate,referee_rank,season_ticket,season_ticket_rate
24,14018,12209,2012,Ｊ１,第３節第１日,03/24(土),19:04,柏レイソル,清水エスパルス,日立柏サッカー場,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,2,1,晴,8.6,52%,50,1,吉田　寿光,柏レイソル,菅野　孝憲,酒井　宏樹,増嶋　竜也,那須　大亮,橋本　和,レアンドロ　ドミンゲス,栗澤　僚一,大谷　秀和,ジョルジ　ワグネル,リカルド　ロボ,工藤　壮人,清水エスパルス,林　彰洋,吉田　豊,岩下　敬輔,カルフィン　ヨン　ア　ピン,李　記帝,村松　大輔,小野　伸二,河井　陽介,大前　元紀,高木　俊幸,アレックス,千葉県柏市日立台1-2-50,15349,12.0,7.0,専用,13.5,0.79543,35.848792,139.97567,34.985168,138.481305,166.1333467,<function timezone at 0x000001CC36D28280>,3,土,4,晴,3,土night,3night,1,"(5, 73]","(10000, 20000]","(100, 300]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460526316,1,4736.353882,0.344
25,14019,10603,2012,Ｊ１,第３節第２日,03/25(日),16:03,名古屋グランパス,アルビレックス新潟,名古屋市瑞穂陸上競技場,スカパー／ｅ２／スカパー光,2,1,晴時々曇,6.4,58%,47,1,廣瀬　格,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,玉田　圭司,吉村　圭司,藤本　淳吾,金崎　夢生,ケネディ,永井　謙佑,アルビレックス新潟,小澤　英明,村上　佑介,鈴木　大輔,大井　健太郎,金　珍洙,菊地　直哉,本間　勲,小谷野　顕治,アラン　ミネイロ,平井　将生,ブルーノ　ロペス,愛知県名古屋市瑞穂区山下通5-1,20000,7.0,16.0,陸上,24.3,0.53015,35.088621,137.171555,37.882408,139.059359,353.1472885,<function timezone at 0x000001CC36D28280>,3,日,3,晴,3,日noon,3noon,1,"(5, 73]","(10000, 20000]","(300, 500]",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289473684,2,5163.601882,0.301
26,14020,15072,2012,Ｊ１,第３節第２日,03/25(日),19:03,ガンバ大阪,ジュビロ磐田,万博記念競技場,スカパー／ｅ２／スカパー光,1,2,曇,4.6,56%,45,1,家本　政明,ガンバ大阪,藤ヶ谷　陽介,加地　亮,中澤　聡太,今野　泰幸,藤春　廣輝,武井　択也,遠藤　保仁,二川　孝広,パウリーニョ,ラフィーニャ,イ　スンヨル,ジュビロ磐田,八田　直樹,駒野　友一,チョ　ビョングク,藤田　義明,金沢　浄,小林　裕紀,山本　康裕,山田　大記,松浦　拓弥,菅沼　実,前田　遼一,大阪府吹田市千里万博公園5-2,21000,16.0,5.0,陸上,1.0,0.71771,34.811971,135.541163,34.722804,137.878302,214.1788282,<function timezone at 0x000001CC36D28280>,3,日,3,曇,3,日night,3night,1,"(0, 5]","(20000, 30000]","(100, 300]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.394736842,1,10684.74918,0.723
27,14021,7936,2012,Ｊ１,第４節第１日,03/31(土),13:03,大宮アルディージャ,名古屋グランパス,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光,1,1,曇のち雨,18.0,73%,63,3,松尾　一,大宮アルディージャ,北野　貴之,渡部　大輔,菊地　光将,金　英權,下平　匠,青木　拓矢,カルリーニョス,上田　康太,金久保　順,曺　永哲,ラファエル,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,ダニルソン,玉田　圭司,金崎　夢生,ケネディ,永井　謙佑,埼玉県さいたま市大宮区高鼻町4,15600,12.0,5.0,専用,5.2,0.50872,35.918913,139.63182,35.088621,137.171555,241.4606067,<function timezone at 0x000001CC36D28280>,3,土,3,曇,4,土noon,3noon,1,"(5, 73]","(10000, 20000]","(100, 300]",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434210526,1,7562.990647,0.711
28,14022,16229,2012,Ｊ１,第４節第１日,03/31(土),14:04,ＦＣ東京,サンフレッチェ広島,味の素スタジアム,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＴＯＫＹＯ　ＭＸ（録）,0,1,雨,16.3,82%,61,3,佐藤　隆治,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,加賀　健一,太田　宏介,高橋　秀人,田邉　草民,石川　直宏,羽生　直剛,谷澤　達也,ルーカス,サンフレッチェ広島,西川　周作,森脇　良太,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,山岸　智,大﨑　淳矢,髙萩　洋次郎,佐藤　寿人,東京都調布市西町376-3,49970,1.0,5.0,陸上,77.4,0.32477,35.663902,139.525096,34.441236,132.395422,664.2660998,<function timezone at 0x000001CC36D28280>,3,土,4,雨,4,土noon,3noon,1,"(75, 100]","(40000, 50000]","(500, 1000]",4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.342105263,1,15810.61059,0.66
29,14023,25743,2012,Ｊ１,第４節第１日,03/31(土),15:03,浦和レッズ,川崎フロンターレ,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光／テレ玉,1,1,雨,10.0,65%,52,1,家本　政明,浦和レッズ,加藤　順大,坪井　慶介,永田　充,槙野　智章,平川　忠亮,鈴木　啓太,阿部　勇樹,梅崎　司,柏木　陽介,矢島　慎也,ポポ,川崎フロンターレ,安藤　駿介,田中　裕介,ジェシ,森下　俊,小宮山　尊信,中村　憲剛,柴崎　晃誠,田坂　祐介,山瀬　功治,レナト,小松　塁,埼玉県さいたま市緑区中野田500,63700,5.0,5.0,専用,74.0,0.40413,35.902,139.714677,35.59009,139.647336,35.13969663,<function timezone at 0x000001CC36D28280>,3,土,4,雨,4,土noon,3noon,1,"(73, 75]","(50000, 1000000]","(0, 100]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.394736842,1,18023.75435,0.492
30,14024,9042,2012,Ｊ１,第４節第１日,03/31(土),15:04,ジュビロ磐田,柏レイソル,ヤマハスタジアム（磐田）,スカパー／ｅ２／スカパー光／静岡放送,1,0,晴,12.8,62%,56,2,中村　太,ジュビロ磐田,八田　直樹,駒野　友一,チョ　ビョングク,藤田　義明,宮崎　智彦,山本　康裕,小林　裕紀,山田　大記,松浦　拓弥,菅沼　実,前田　遼一,柏レイソル,菅野　孝憲,酒井　宏樹,那須　大亮,近藤　直也,橋本　和,レアンドロ　ドミンゲス,栗澤　僚一,大谷　秀和,水野　晃樹,田中　順也,工藤　壮人,静岡県磐田市新貝2500,15165,3.0,10.0,専用,17.2,0.59624,34.722804,137.878302,35.848792,139.97567,228.0461446,<function timezone at 0x000001CC36D28280>,3,土,4,晴,4,土noon,3noon,1,"(5, 73]","(10000, 20000]","(100, 300]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.236842105,3,7020.175588,0.535
31,14025,9598,2012,Ｊ１,第４節第１日,03/31(土),15:04,セレッソ大阪,ベガルタ仙台,キンチョウスタジアム,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,1,2,雨のち晴,12.4,49%,55,2,村上　伸次,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,酒本　憲幸,山下　達也,黒木　聖仁,扇原　貴宏,山口　螢,キム　ボギョン,清武　弘嗣,ブランキーニョ,ケンペス,ベガルタ仙台,林　卓人,菅井　直樹,渡辺　広大,上本　大海,田村　直也,富田　晋伍,角田　誠,太田　吉彰,関口　訓充,ウイルソン,赤嶺　真吾,大阪府大阪市東住吉区長居公園1-1,19628,3.0,1.0,専用,53.2,0.489,34.615219,135.525871,38.319158,140.881857,631.7542414,<function timezone at 0x000001CC36D28280>,3,土,3,雨,4,土noon,3noon,1,"(5, 73]","(10000, 20000]","(500, 1000]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.447368421,1,8541.154118,0.505
32,14026,16836,2012,Ｊ１,第４節第１日,03/31(土),16:03,アルビレックス新潟,ガンバ大阪,デンカビッグスワンスタジアム,スカパー／ｅ２／スカパー光,1,1,雨,7.1,64%,47,1,扇谷　健司,アルビレックス新潟,小澤　英明,村上　佑介,大井　健太郎,石川　直樹,金　珍洙,三門　雄大,本間　勲,矢野　貴章,アラン　ミネイロ,平井　将生,ブルーノ　ロペス,ガンバ大阪,藤ヶ谷　陽介,加地　亮,中澤　聡太,今野　泰幸,藤春　廣輝,武井　択也,遠藤　保仁,二川　孝広,倉田　秋,ラフィーニャ,イ　スンヨル,新潟県新潟市中央区清五郎67-12,42300,16.0,16.0,陸上,90.7,0.39801,37.882408,139.059359,34.811971,135.541163,464.4910642,<function timezone at 0x000001CC36D28280>,3,土,3,雨,4,土noon,3noon,1,"(75, 100]","(40000, 50000]","(300, 500]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.342105263,1,11358.25212,0.454
33,14027,14216,2012,Ｊ１,第４節第１日,03/31(土),18:34,清水エスパルス,コンサドーレ札幌,ＩＡＩスタジアム日本平,スカパー／ｅ２／スカパー光,1,0,晴,10.9,47%,53,1,高山　啓義,清水エスパルス,林　彰洋,吉田　豊,岩下　敬輔,カルフィン　ヨン　ア　ピン,李　記帝,村松　大輔,小野　伸二,河井　陽介,アレックス,高木　俊幸,大前　元紀,コンサドーレ札幌,李　昊乗,高木　純平,ジェイド　ノース,奈良　竜樹,岩沼　俊介,河合　竜二,山本　真希,近藤　祐介,内村　圭宏,岡本　賢明,前田　俊介,静岡県静岡市清水区村松3880-1,20281,12.0,14.0,専用,26.6,0.70095,34.985168,138.481305,42.990187,141.392009,923.602628,<function timezone at 0x000001CC36D28280>,3,土,3,晴,4,土night,3night,1,"(5, 73]","(20000, 30000]","(500, 1000]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,5836.637882,0.386
34,14028,22126,2012,Ｊ１,第４節第１日,03/31(土),19:03,横浜Ｆ・マリノス,鹿島アントラーズ,日産スタジアム,スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）,0,0,曇のち雨,9.4,50%,51,1,飯田　淳平,横浜Ｆ・マリノス,飯倉　大樹,小林　祐三,栗原　勇蔵,中澤　佑二,金井　貢史,谷口　博之,中町　公祐,兵藤　慎剛,中村　俊輔,齋藤　学,大黒　将志,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,山村　和也,アレックス,小笠原　満男,梅鉢　貴秀,遠藤　康,柴崎　岳,大迫　勇也,興梠　慎三,神奈川県横浜市港北区小机町3300,72327,14.0,16.0,陸上,66.6,0.30592,35.510047,139.606337,35.992776,140.641766,107.8838194,<function timezone at 0x000001CC36D28280>,3,土,3,曇,4,土night,3night,1,"(5, 73]","(50000, 1000000]","(100, 300]",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.342105263,1,12734.89941,0.555
35,14029,7719,2012,Ｊ１,第４節第１日,03/31(土),19:04,サガン鳥栖,ヴィッセル神戸,ベストアメニティスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,3,0,晴,10.1,25%,53,1,松村　和彦,サガン鳥栖,赤星　拓,丹羽　竜平,小林　久晃,呂　成海,磯崎　敬太,岡本　知剛,藤田　直之,水沼　宏太,金　民友,池田　圭,豊田　陽平,ヴィッセル神戸,徳重　健太,近藤　岳登,伊野波　雅彦,高木　和道,相馬　崇人,橋本　英郎,田中　英雄,朴　康造,野沢　拓也,吉田　孝行,大久保　嘉人,佐賀県鳥栖市京町812,24490,10.0,5.0,専用,83.1,0.31519,33.372508,130.520424,34.656726,135.168171,452.268447,<function timezone at 0x000001CC36D28280>,3,土,4,晴,4,土night,3night,1,"(75, 100]","(20000, 30000]","(300, 500]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.236842105,3,4820.311059,0.402
36,14030,14023,2012,Ｊ１,第５節第１日,04/07(土),14:05,コンサドーレ札幌,柏レイソル,札幌ドーム,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,0,2,屋内,20.8,32%,65,3,家本　政明,コンサドーレ札幌,高木　貴弘,高木　純平,ジェイド　ノース,奈良　竜樹,岩沼　俊介,河合　竜二,宮澤　裕樹,近藤　祐介,内村　圭宏,岡本　賢明,前田　俊介,柏レイソル,菅野　孝憲,酒井　宏樹,増嶋　竜也,近藤　直也,福井　諒司,レアンドロ　ドミンゲス,栗澤　僚一,茨田　陽生,ジョルジ　ワグネル,田中　順也,工藤　壮人,北海道札幌市豊平区羊ヶ丘1,39232,15.0,12.0,専用,100.0,0.35744,42.990187,141.392009,35.848792,139.97567,802.1540517,<function timezone at 0x000001CC36D28280>,4,土,4,晴,5,土noon,4noon,1,"(75, 100]","(30000, 40000]","(500, 1000]",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394736842,1,6496.487118,0.541
37,14031,13147,2012,Ｊ１,第５節第１日,04/07(土),14:03,ベガルタ仙台,ジュビロ磐田,ユアテックスタジアム仙台,スカパー／ｅ２／スカパー光／ＮＨＫ仙台／ＮＨＫ静岡,2,2,曇,6.1,53%,47,1,吉田　寿光,ベガルタ仙台,林　卓人,菅井　直樹,鎌田　次郎,上本　大海,田村　直也,富田　晋伍,角田　誠,太田　吉彰,関口　訓充,ウイルソン,赤嶺　真吾,ジュビロ磐田,八田　直樹,駒野　友一,チョ　ビョングク,藤田　義明,宮崎　智彦,山本　康裕,小林　裕紀,山田　大記,松浦　拓弥,菅沼　実,前田　遼一,宮城県仙台市泉区七北田字柳78,19694,1.0,2.0,専用,100.0,0.66756,38.319158,140.881857,34.722804,137.878302,481.2170191,<function timezone at 0x000001CC36D28280>,4,土,5,曇,5,土noon,4noon,1,"(75, 100]","(10000, 20000]","(300, 500]",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0.460526316,1,8482.6,0.511
38,14032,13824,2012,Ｊ１,第５節第１日,04/07(土),14:03,名古屋グランパス,サガン鳥栖,豊田スタジアム,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＮＨＫ名古屋／ＮＨＫ佐賀,1,0,晴,9.6,26%,53,1,井上　知大,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,小川　佳純,ダニルソン,藤本　淳吾,玉田　圭司,永井　謙佑,金崎　夢生,サガン鳥栖,赤星　拓,丹羽　竜平,小林　久晃,呂　成海,金　民友,岡本　知剛,藤田　直之,水沼　宏太,野田　隆之介,池田　圭,豊田　陽平,愛知県豊田市千石町7-2,40000,5.0,5.0,専用,100.0,0.3456,35.088621,137.171555,33.372508,130.520424,641.5285338,<function timezone at 0x000001CC36D28280>,4,土,5,晴,5,土noon,4noon,1,"(75, 100]","(30000, 40000]","(500, 1000]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.302631579,2,5163.601882,0.301
39,14033,12709,2012,Ｊ１,第５節第１日,04/07(土),14:04,ヴィッセル神戸,清水エスパルス,ノエビアスタジアム神戸,スカパー／ｅ２／スカパー光,0,1,晴,12.0,28%,55,2,廣瀬　格,ヴィッセル神戸,徳重　健太,奥井　諒,イ　グァンソン,高木　和道,相馬　崇人,三原　雅俊,伊野波　雅彦,野沢　拓也,大久保　嘉人,吉田　孝行,都倉　賢,清水エスパルス,林　彰洋,吉田　豊,岩下　敬輔,カルフィン　ヨン　ア　ピン,李　記帝,村松　大輔,河井　陽介,アレックス,大前　元紀,高木　俊幸,ジミー　フランサ,兵庫県神戸市兵庫区御崎町1-2-2,30132,10.0,10.0,専用,100.0,0.42178,34.656726,135.168171,34.985168,138.481305,305.2747679,<function timezone at 0x000001CC36D28280>,4,土,3,晴,5,土noon,4noon,1,"(75, 100]","(30000, 40000]","(300, 500]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.289473684,2,8212.149,0.561
40,14034,15854,2012,Ｊ１,第５節第１日,04/07(土),15:04,アルビレックス新潟,横浜Ｆ・マリノス,デンカビッグスワンスタジアム,スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）／ＮＨＫ新潟,0,0,曇,3.4,63%,42,1,佐藤　隆治,アルビレックス新潟,東口　順昭,村上　佑介,鈴木　大輔,石川　直樹,金　珍洙,三門　雄大,本間　勲,田中　亜土夢,アラン　ミネイロ,矢野　貴章,ブルーノ　ロペス,横浜Ｆ・マリノス,飯倉　大樹,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,小椋　祥平,中町　公祐,兵藤　慎剛,中村　俊輔,小野　裕二,大黒　将志,新潟県新潟市中央区清五郎67-12,42300,15.0,14.0,陸上,90.7,0.3748,37.882408,139.059359,35.510047,139.606337,267.7632983,<function timezone at 0x000001CC36D28280>,4,土,4,曇,5,土noon,4noon,1,"(75, 100]","(40000, 50000]","(100, 300]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342105263,1,11358.25212,0.454
41,14035,8180,2012,Ｊ１,第５節第１日,04/07(土),16:03,大宮アルディージャ,セレッソ大阪,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,0,3,曇,9.8,20%,53,1,西村　雄一,大宮アルディージャ,北野　貴之,渡部　大輔,菊地　光将,金　英權,下平　匠,青木　拓矢,カルリーニョス,渡邉　大剛,曺　永哲,金久保　順,ラファエル,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,酒本　憲幸,高橋　大輔,扇原　貴宏,山口　螢,キム　ボギョン,清武　弘嗣,ブランキーニョ,ケンペス,埼玉県さいたま市大宮区高鼻町4,15600,12.0,5.0,専用,5.2,0.52436,35.918913,139.63182,34.615219,135.525871,400.5800551,<function timezone at 0x000001CC36D28280>,4,土,3,曇,5,土noon,4noon,1,"(5, 73]","(10000, 20000]","(300, 500]",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,1,7562.990647,0.711
42,14036,23507,2012,Ｊ１,第５節第１日,04/07(土),17:04,鹿島アントラーズ,浦和レッズ,県立カシマサッカースタジアム,スカパー／ｅ２／スカパー光,1,3,晴のち曇,9.3,31%,52,1,木村　博之,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,山村　和也,新井場　徹,梅鉢　貴秀,小笠原　満男,遠藤　康,土居　聖真,大迫　勇也,興梠　慎三,浦和レッズ,加藤　順大,坪井　慶介,永田　充,槙野　智章,平川　忠亮,鈴木　啓太,阿部　勇樹,梅崎　司,柏木　陽介,マルシオ　リシャルデス,ポポ,茨城県鹿嶋市神向寺後山26-2,40728,15.0,5.0,専用,67.9,0.57717,35.992776,140.641766,35.902,139.714677,84.24917316,<function timezone at 0x000001CC36D28280>,4,土,3,晴,5,土noon,4noon,1,"(5, 73]","(40000, 50000]","(0, 100]",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0.342105263,1,6183.327529,0.402
43,14037,12318,2012,Ｊ１,第５節第１日,04/07(土),19:04,サンフレッチェ広島,ガンバ大阪,エディオンスタジアム広島,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,4,1,晴,3.4,76%,41,1,山本　雄大,サンフレッチェ広島,西川　周作,ファン　ソッコ,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,森脇　良太,大﨑　淳矢,髙萩　洋次郎,佐藤　寿人,ガンバ大阪,藤ヶ谷　陽介,加地　亮,中澤　聡太,今野　泰幸,藤春　廣輝,武井　択也,遠藤　保仁,倉田　秋,二川　孝広,佐藤　晃大,ラフィーニャ,広島県広島市安佐南区大塚西5-1-1,50000,3.0,15.0,陸上,4.8,0.24636,34.441236,132.395422,34.811971,135.541163,291.3715558,<function timezone at 0x000001CC36D28280>,4,土,4,晴,5,土night,4night,1,"(0, 5]","(40000, 50000]","(100, 300]",7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.276315789,2,8452.692529,0.477
44,14038,20996,2012,Ｊ１,第５節第２日,04/08(日),16:03,川崎フロンターレ,ＦＣ東京,等々力陸上競技場,スカパー／ｅ２／スカパー光,0,1,晴,12.9,35%,56,2,扇谷　健司,川崎フロンターレ,西部　洋平,實藤　友紀,ジェシ,森下　俊,小宮山　尊信,中村　憲剛,柴崎　晃誠,田坂　祐介,矢島　卓郎,レナト,小林　悠,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,長谷川　アーリアジャスール,石川　直宏,羽生　直剛,谷澤　達也,ルーカス,神奈川県川崎市中原区等々力1-1,26530,5.0,3.0,陸上,38.0,0.79141,35.59009,139.647336,35.663902,139.525096,13.77268646,<function timezone at 0x000001CC36D28280>,4,日,3,晴,5,日noon,4noon,1,"(5, 73]","(20000, 30000]","(0, 100]",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.342105263,1,10149.99,0.57
